Elevation, Aspect, Slope, Horiz_Dist_Hydro, Vert_Dist_Hydro, Horiz_Dist_Roadways, Hillshade_9am, Hillshade_Noon, Hillshade_3pm, Horiz_Dist_FirePts
1780.9092, 50.7371, 28.0025, 5.5871, 178.3945, 850.6983, 208.5161, 216.1128, 87.8324, 504.9703
1336.4795, 322.1607, 34.8889, 454.9316, 352.4389, 905.025, 140.8918, 176.3673, 207.3592, 821.6227
1062.1592, 19.3876, 18.8652, 140.8658, 294.8865, 629.9941, 61.6176, 226.9126, 143.3729, 589.2529
1085.7318, 112.9547, 21.6725, 34.1682, 444.8631, 556.5463, 66.1861, 241.8171, 87.9172, 596.2908
1546.7321, 350.3062, 11.611, 476.5157, 24.1714, 215.017, 0.7583, 163.7012, 200.8846, 933.0422
1209.2994, 144.9419, 44.3505, 469.9636, 115.437, 55.5385, 54.1004, 178.0317, 26.5786, 331.322
1228.5794, 179.0509, 26.0121, 270.5326, 237.2554, 231.3325, 125.0586, 3.3543, 152.4705, 489.1904
1256.6218, 110.9143, 49.8219, 451.2342, 264.5772, 841.3145, 251.2023, 241.9679, 98.0669, 693.2548
1708.7953, 253.3025, 11.9259, 33.3781, 371.6688, 349.928, 248.7452, 16.2256, 96.4576, 614.0235
1194.6409, 70.3779, 19.0834, 336.1152, 366.0629, 318.3536, 95.4414, 125.9851, 71.5369, 486.073
2384.4241, 11.0907, 10.8126, 277.4027, 112.7808, 136.9445, 21.8863, 60.8429, 37.2445, 620.3017
2275.7354, 257.6987, 8.2407, 178.5698, 348.1842, 816.7476, 235.6469, 249.7575, 95.4095, 284.378
964.3286, 87.9581, 30.6946, 297.0693, 158.0285, 829.2828, 186.7835, 87.2049, 110.4237, 961.8959
1185.6509, 95.9427, 5.4116, 494.5766, 452.1907, 557.4556, 68.0627, 183.2965, 180.8026, 221.0585
1083.5903, 44.7091, 44.3139, 461.1323, 343.1871, 793.8035, 208.2363, 230.6258, 251.5835, 328.4065
2190.8942, 107.6079, 30.4132, 370.389, 212.6458, 380.5741, 229.957, 203.2716, 206.0936, 98.7981
1961.2492, 55.5549, 43.1129, 260.1352, 191.55, 92.8829, 94.8094, 167.2673, 100.1012, 624.2445
920.5855, 184.7345, 11.6865, 379.1296, 150.0966, 112.9976, 241.6858, 193.3102, 169.2218, 644.1771
1578.9087, 100.8796, 46.9118, 442.92, 181.748, 400.3714, 135.7534, 134.0399, 248.2362, 659.2309
1442.6649, 8.4194, 56.844, 213.8769, 415.3931, 226.2572, 56.0256, 22.2897, 52.0158, 28.7892
2249.8168, 269.5152, 20.7757, 494.3019, 217.928, 489.5449, 219.3347, 244.4321, 120.9279, 386.5595
1428.6293, 171.5494, 49.5353, 465.4206, 477.0411, 865.9865, 177.1213, 197.818, 187.0909, 743.7059
2199.5046, 52.3293, 26.5616, 452.6408, 427.1218, 648.4247, 28.0338, 93.0557, 27.8843, 689.0098
1444.6236, 238.6066, 16.0094, 71.0078, 498.1501, 421.3837, 16.0204, 120.1145, 57.7217, 531.7895
2389.8986, 2.093, 17.005, 140.751, 2.877, 667.8828, 119.3663, 50.2625, 131.8346, 35.583
1759.7422, 132.6893, 49.8095, 136.6704, 307.8373, 546.1954, 150.4796, 29.378, 39.5481, 356.7642
1289.0412, 284.0093, 4.9535, 286.422, 361.5823, 494.2383, 167.9708, 124.1026, 10.1862, 808.2741
2024.7962, 32.43, 2.4718, 90.1194, 333.3751, 942.1692, 243.5449, 127.4295, 190.0163, 318.6235
1618.1409, 206.9468, 49.4762, 239.7797, 378.41, 240.5887, 20.0931, 170.1486, 136.7988, 732.483
1246.5795, 270.2821, 21.907, 453.7112, 23.9201, 271.5813, 18.3085, 221.9791, 37.1, 11.8638
2296.6425, 207.3394, 34.0708, 53.7994, 423.4111, 9.9093, 75.6686, 40.3142, 156.1484, 634.6056
2163.8208, 268.6836, 48.3268, 437.6352, 164.3369, 277.3597, 40.2468, 144.2577, 8.075, 66.1989
1354.3422, 155.8742, 10.0654, 81.4893, 325.0358, 897.9942, 210.8827, 124.7357, 193.8086, 696.6348
1421.5335, 171.8991, 0.1381, 42.242, 48.4324, 557.4915, 118.6364, 173, 146.9532, 508.8235
987.2925, 111.5046, 0.5557, 458.5961, 248.2172, 615.5997, 20.345, 181.0785, 99.9274, 480.1412
1340.3798, 8.8768, 59.1568, 425.3255, 254.8398, 464.8115, 39.7296, 229.8461, 140.5993, 142.9596
1201.3275, 357.9914, 26.8386, 384.1391, 287.142, 396.6911, 197.8812, 113.256, 41.2179, 250.7921
2086.9422, 276.2477, 55.8088, 435.1924, 245.8438, 283.9378, 196.6542, 8.1624, 143.5678, 349.331
1113.5075, 205.0861, 10.3029, 482.6636, 338.9487, 243.4821, 233.3891, 56.5305, 71.9206, 549.6056
2169.4471, 200.6343, 20.6613, 433.4966, 189.6146, 174.0313, 159.3736, 24.0498, 15.3103, 585.3774
967.6181, 259.6367, 38.1047, 231.8097, 43.8275, 98.9961, 150.2589, 168.2788, 195.2232, 528.4277
1411.5133, 185.7228, 8.6923, 333.0856, 289.6171, 359.2217, 57.5134, 169.9281, 205.6002, 381.4337
1765.0782, 151.3091, 0.7033, 466.6259, 249.3635, 234.1676, 138.4931, 163.3742, 163.7489, 294.6559
1893.9001, 232.0941, 57.1372, 155.5004, 491.3902, 697.9562, 134.4198, 202.5414, 244.8215, 813.7614
1617.1957, 193.2816, 53.4556, 328.0133, 82.4515, 989.0384, 102.895, 225.1383, 60.942, 394.0268
1301.0088, 76.597, 46.5601, 370.2914, 226.4391, 68.1901, 102.4729, 208.5376, 195.1556, 271.238
1988.6799, 330.1861, 2.9598, 206.7677, 290.7228, 16.3982, 233.5255, 52.17, 139.4892, 600.3184
1165.0399, 113.0853, 57.9802, 313.9538, 345.6618, 967.2556, 57.4243, 136.917, 31.686, 825.6679
1425.6562, 213.7282, 11.7137, 246.8948, 47.1646, 341.2512, 92.0436, 83.0523, 138.3244, 377.1127
1666.2393, 27.6316, 56.4463, 100.0601, 90.5299, 343.4041, 223.3743, 103.6413, 254.0148, 665.0998
1144.1445, 30.8398, 31.897, 312.2066, 396.4753, 870.7845, 142.5642, 69.9746, 21.2591, 729.2985
1922.5691, 268.867, 43.3789, 124.0585, 349.1709, 950.4374, 194.9373, 219.5263, 164.1589, 855.1918
1997.0516, 69.8761, 20.7088, 488.6609, 459.6862, 467.0512, 129.2755, 83.6927, 167.8767, 670.7864
2086.4116, 97.8885, 46.3158, 36.2264, 46.5483, 447.5018, 184.1765, 113.221, 60.2558, 155.587
2339.1954, 107.2846, 35.6868, 191.4913, 404.6955, 328.3699, 190.2567, 240.9704, 211.0132, 199.9459
1059.5735, 22.2096, 55.3744, 404.4133, 323.114, 53.0373, 182.0127, 36.5989, 52.9696, 736.4203
1670.715, 330.3399, 38.8076, 270.881, 34.5959, 215.4832, 2.7373, 81.7202, 169.9293, 495.5624
1240.8801, 114.5259, 30.8073, 214.4765, 164.6065, 805.0355, 92.0288, 55.2523, 17.4377, 414.495
1159.4384, 80.9488, 52.9113, 162.7641, 143.0437, 4.8029, 144.426, 11.4704, 229.1517, 23.6554
1933.0537, 249.5992, 55.4565, 360.7075, 357.0935, 379.1749, 53.9038, 211.9917, 18.1464, 459.3308
2222.3677, 91.1969, 53.1163, 112.2981, 36.4027, 153.6149, 233.5209, 210.5439, 174.9275, 379.2803
1357.3469, 21.3577, 49.7258, 361.0665, 55.912, 972.0665, 134.1156, 11.3055, 62.2634, 106.1971
2285.4078, 283.2196, 19.3857, 306.6307, 326.0114, 920.8985, 56.5907, 99.436, 59.3017, 977.4855
1655.5547, 307.3475, 24.8687, 192.6876, 374.8286, 968.7562, 28.0503, 252.6315, 208.6854, 656.4136
1138.8032, 104.1481, 24.2784, 390.792, 250.6588, 602.4607, 223.6875, 125.3189, 115.9776, 153.8749
1299.5563, 288.9582, 42.9533, 381.8847, 222.551, 981.7956, 95.2496, 170.0359, 0.3915, 444.6098
1963.4633, 281.2901, 2.1621, 305.8767, 399.2194, 610.3701, 33.8152, 102.3942, 247.3732, 837.7749
978.4389, 293.3872, 58.7939, 299.787, 137.6403, 373.6042, 93.2122, 90.477, 96.6084, 8.3013
2120.4464, 93.3734, 22.7904, 182.1342, 266.3832, 954.2167, 151.2376, 98.9418, 143.6272, 719.7853
1292.5343, 177.0938, 40.4523, 9.7464, 99.9295, 554.5144, 254.9478, 142.2616, 243.813, 507.0562
2172.3358, 40.5922, 33.1371, 141.1715, 90.5335, 565.5128, 174.0608, 116.3908, 26.7459, 750.5395
1452.3517, 0.5347, 20.5924, 485.8099, 226.7272, 185.7998, 16.3559, 74.5748, 0.7017, 806.685
1841.0848, 359.3609, 36.7567, 311.176, 392.0604, 946.5877, 226.0717, 15.5585, 156.6109, 878.7841
2158.4157, 10.2621, 1.0314, 72.8143, 395.3867, 910.1558, 226.4671, 183.0781, 101.9626, 668.3065
1202.1176, 287.0937, 49.6838, 136.9006, 52.7629, 821.6201, 175.9534, 147.3659, 200.194, 164.4294
1425.4236, 47.0017, 17.2644, 188.0595, 170.2464, 381.5124, 186.649, 95.5332, 38.9785, 162.8005
1369.0675, 217.9932, 26.0046, 172.1098, 152.4806, 819.9887, 164.7322, 19.8428, 211.0417, 786.009
1810.909, 37.1212, 28.5476, 472.0327, 451.4983, 171.7252, 14.0331, 190.2099, 22.4811, 768.0789
1737.4948, 62.7437, 44.7318, 476.2661, 107.7081, 730.9141, 237.6365, 85.0902, 232.9025, 2.0296
1314.7582, 319.9359, 32.3089, 381.3018, 6.217, 593.603, 209.6671, 118.4877, 132.6588, 599.7637
1029.2698, 313.1715, 32.4837, 499.445, 438.6861, 533.3996, 20.4721, 14.0596, 219.279, 821.9765
1131.4439, 54.5878, 29.2144, 80.4677, 487.5832, 597.8958, 233.2407, 61.5467, 216.2981, 875.2807
1412.0185, 357.3454, 3.7152, 429.7978, 226.3228, 226.7718, 78.1282, 13.5457, 239.6809, 995.283
1961.7519, 317.7738, 7.1501, 431.9547, 197.2598, 676.2807, 133.6705, 129.3836, 158.2092, 17.0375
2360.1205, 91.2578, 51.8691, 396.3383, 8.2908, 464.6576, 253.9421, 103.6747, 218.4525, 935.36
1725.049, 107.3886, 48.6903, 402.4439, 197.9308, 133.0465, 33.357, 213.5647, 150.452, 762.2712
1675.2121, 110.1385, 0.8121, 166.413, 4.7565, 129.0272, 118.3487, 185.3913, 253.2308, 360.8188
1256.7917, 307.1847, 57.3047, 302.8941, 438.1901, 175.0932, 73.5546, 113.1485, 172.7355, 265.312
2194.9879, 175.618, 46.2917, 51.9189, 158.4368, 270.9657, 13.5386, 76.0213, 2.3741, 757.3139
929.0077, 143.8435, 22.6171, 455.367, 310.2634, 13.0254, 249.0085, 106.0822, 140.8166, 452.4285
2189.3101, 124.3728, 1.8958, 141.1678, 21.0424, 291.1326, 252.738, 51.8963, 189.0718, 240.9667
2093.879, 140.3889, 44.4603, 134.2667, 22.4794, 565.5334, 181.8301, 236.0798, 191.7715, 820.0774
1772.2216, 29.5458, 13.117, 204.2508, 18.6548, 835.4003, 53.2071, 140.2858, 34.3168, 38.1234
1822.3365, 198.6636, 29.2818, 462.1243, 332.9501, 414.9197, 247.4808, 77.5479, 220.6497, 454.3004
2347.4277, 288.1532, 16.6218, 178.8398, 82.1965, 639.9575, 121.1302, 138.4817, 161.4812, 586.2385
1590.7259, 228.6303, 20.6379, 350.7007, 58.6005, 373.5426, 174.7387, 193.5214, 82.2565, 292.1728
1653.1479, 105.8494, 39.6944, 30.5707, 35.8941, 475.1983, 204.2426, 120.8252, 11.892, 206.963
2359.135, 243.5439, 48.0724, 66.9534, 344.4874, 389.1128, 206.6134, 128.8113, 194.6354, 545.6207
1879.9556, 64.8382, 57.0702, 497.4819, 496.4946, 409.0093, 9.3031, 164.7536, 103.5537, 405.0584
2384.8703, 257.5856, 15.6099, 70.3047, 452.272, 541.1925, 235.3589, 62.6535, 197.2446, 763.5914
1602.3141, 131.3819, 48.9987, 271.4436, 348.9869, 837.6056, 251.3802, 224.5765, 189.0051, 105.5435
1623.8538, 16.3337, 42.4014, 412.6693, 303.7625, 561.911, 222.0188, 67.0753, 6.834, 220.4728
1890.9786, 66.2728, 35.3665, 41.0896, 130.6906, 115.8546, 40.3713, 131.6669, 3.2361, 556.5226
1691.3577, 320.4899, 53.7458, 215.8456, 195.6194, 650.8258, 79.3083, 218.9694, 127.6392, 186.8225
959.2802, 24.7973, 36.0863, 20.4763, 374.8135, 159.0674, 122.2203, 192.0712, 168.6204, 196.4303
1581.5265, 309.5637, 0.7663, 42.1405, 484.6147, 347.0193, 201.1068, 130.4795, 124.7111, 162.8818
2041.5141, 92.1369, 47.703, 115.5208, 136.9444, 84.5244, 227.9402, 197.2058, 90.9422, 511.9704
1182.5357, 234.7618, 41.4569, 353.4964, 129.2657, 870.9388, 172.3977, 233.765, 149.9948, 336.0134
1406.2537, 315.812, 50.2866, 236.2293, 53.4329, 813.5428, 207.7783, 80.3153, 143.8155, 796.8121
1071.0137, 89.1135, 4.6216, 211.9056, 263.21, 654.1495, 230.1441, 2.5128, 175.1614, 360.1157
1971.3676, 268.6916, 7.1819, 446.8097, 359.2229, 563.6823, 200.6895, 70.7165, 123.1038, 761.1475
1625.5086, 97.9075, 21.4125, 409.5434, 468.3692, 737.0845, 228.3417, 48.7129, 68.1803, 48.2307
910.8648, 104.2547, 33.0521, 157.9673, 324.4459, 325.7228, 145.7059, 124.5478, 193.3551, 138.5039
1664.3045, 103.7984, 46.7322, 330.8199, 111.7455, 333.0402, 144.3302, 54.2064, 252.1961, 718.9772
1926.4017, 130.2023, 2.9023, 406.0153, 53.9403, 741.3392, 21.8031, 249.7814, 29.7635, 788.7425
2087.7984, 188.4865, 44.699, 40.4452, 8.6234, 131.0799, 123.3824, 157.3477, 155.4451, 743.103
998.3788, 47.1847, 56.3882, 431.8906, 31.8549, 274.936, 71.4728, 249.6381, 186.7661, 304.9632
1889.9241, 336.6585, 58.6816, 361.6234, 276.9989, 841.171, 154.6201, 45.8042, 199.7118, 298.3677
933.0166, 296.3222, 17.713, 269.7443, 184.6044, 206.8941, 20.4148, 92.2685, 178.0639, 797.0785
1396.7604, 207.9191, 7.0947, 56.6324, 53.2346, 71.7976, 13.4306, 137.035, 42.1827, 459.1265
1882.643, 312.3604, 21.7846, 379.4858, 79.687, 765.5207, 246.5548, 120.6356, 112.6429, 346.1018
1693.4934, 338.7306, 21.2051, 148.3204, 247.2384, 873.4518, 113.7733, 18.3615, 141.5091, 521.4048
1736.637, 328.7167, 52.0531, 10.4905, 175.2328, 661.2829, 165.9868, 19.9455, 77.2393, 600.7411
1413.2979, 108.918, 50.6301, 425.4397, 226.893, 180.8231, 73.0809, 38.7487, 128.4337, 894.914
2360.0641, 86.3391, 54.5698, 464.6379, 285.6453, 389.445, 136.42, 175.7313, 197.6644, 121.6744
1883.4868, 56.0844, 46.0215, 257.2619, 236.0085, 942.1683, 167.8608, 9.4704, 239.4784, 980.3736
2096.0045, 120.2091, 36.3018, 235.9297, 132.306, 926.0162, 90.2891, 168.793, 24.4655, 368.9225
1555.4255, 166.324, 46.6084, 3.5609, 467.7527, 936.2586, 84.6055, 25.732, 218.9214, 193.6699
2245.9138, 275.4897, 23.6125, 141.1439, 5.055, 856.9582, 114.8561, 68.6449, 247.5527, 674.0252
1685.2369, 290.9035, 32.8345, 44.8204, 36.3082, 145.465, 248.2099, 136.0611, 19.621, 697.7943
1900.0709, 19.7296, 9.0598, 21.3124, 170.022, 551.8879, 160.398, 104.9051, 54.673, 141.2655
1382.2265, 196.1284, 51.2556, 274.4169, 113.4365, 77.956, 188.7825, 90.8647, 87.1631, 459.17
1007.2591, 328.1988, 51.2883, 387.2689, 222.3685, 721.0517, 109.9318, 191.1981, 254.9542, 180.9736
901.2311, 227.3937, 20.1749, 289.5487, 223.6763, 612.6476, 2.5172, 100.979, 219.324, 956.8865
1949.2892, 26.3494, 33.7842, 4.093, 98.6195, 578.1353, 244.8813, 208.6136, 56.1781, 292.9864
1423.7509, 78.4623, 40.1737, 490.8273, 122.0808, 777.4582, 93.1643, 216.3112, 108.95, 241.5307
1621.8143, 356.5521, 53.6376, 358.9849, 432.4967, 871.5133, 25.6357, 25.5861, 47.9731, 789.6199
1550.7482, 343.2993, 23.7574, 351.7131, 311.6999, 364.5847, 62.611, 48.7861, 228.0557, 64.7118
2118.1009, 275.6802, 1.198, 234.9382, 360.5328, 242.8317, 19.0891, 38.2222, 132.7395, 375.0594
1817.4019, 230.3344, 2.7677, 248.378, 94.4368, 435.9323, 217.1404, 127.7753, 169.2387, 481.0457
2067.0111, 25.7722, 25.6333, 218.5328, 259.2306, 724.3541, 206.9853, 144.6089, 151.8392, 881.8532
1236.8813, 37.8076, 31.0214, 448.0911, 88.462, 577.4915, 0.0922, 169.9857, 67.4012, 661.2758
990.4138, 91.9201, 19.8971, 404.2536, 224.1473, 695.2939, 129.2165, 13.488, 101.3937, 5.2427
1686.3574, 43.8988, 52.8196, 139.8722, 388.0425, 223.3737, 156.9025, 154.4334, 210.247, 648.3732
2218.5848, 169.694, 41.4815, 319.9488, 383.0207, 282.3911, 25.1487, 206.8745, 234.9378, 572.3422
2363.9946, 276.6252, 55.5302, 254.925, 487.4425, 488.3758, 114.8358, 86.6212, 110.105, 437.871
934.8697, 168.8285, 12.5759, 188.3697, 369.9183, 11.2844, 28.558, 72.7365, 139.1762, 735.7292
1070.5727, 316.034, 46.3796, 266.2584, 239.4828, 722.3643, 117.1649, 179.3718, 242.2975, 69.3547
1812.9721, 220.5588, 34.878, 58.196, 475.3774, 492.7651, 117.8732, 147.7349, 244.1851, 489.7894
1703.6592, 45.0046, 49.8982, 176.9213, 471.3902, 430.4277, 240.082, 135.946, 216.538, 377.9414
1961.6974, 292.9103, 30.294, 84.5283, 128.62, 61.791, 93.1204, 241.2471, 65.5827, 73.2006
1595.9127, 305.0133, 13.1481, 4.4245, 435.7516, 289.6646, 55.2467, 104.1026, 252.7013, 672.7464
1502.8185, 111.4087, 39.1407, 313.54, 462.1603, 577.1764, 114.2619, 100.468, 218.4779, 142.2319
1682.1175, 329.5047, 30.9198, 245.1874, 32.6798, 736.6351, 31.5988, 102.6154, 30.7594, 883.7507
1077.9482, 232.0906, 52.2051, 228.8093, 256.4913, 36.1634, 132.5121, 207.2959, 166.3771, 77.0688
941.9589, 300.05, 22.519, 57.2491, 200.7326, 998.9217, 16.8713, 214.4814, 1.7259, 649.1438
1409.8909, 279.3621, 22.1402, 47.8124, 63.0206, 260.6186, 56.6935, 0.9653, 187.698, 417.1681
1137.3202, 279.2651, 5.571, 231.9949, 38.6701, 499.9044, 172.1451, 193.599, 202.0877, 402.1344
2232.9108, 343.1614, 33.1706, 316.139, 257.0416, 670.3897, 245.7782, 165.9923, 153.1008, 211.6836
2044.0391, 159.4965, 40.4573, 436.3004, 87.8146, 277.7744, 106.789, 154.1014, 33.4382, 759.382
954.6947, 328.0521, 25.9525, 234.1988, 179.263, 74.3926, 26.426, 147.939, 98.5026, 17.2921
1668.5854, 167.5757, 21.5548, 195.2615, 275.5796, 427.9701, 161.2158, 188.7629, 26.8529, 412.6184
1820.5028, 341.2817, 16.6802, 366.5199, 384.2844, 481.2931, 90.5973, 154.796, 56.3889, 378.2898
1340.0267, 203.4795, 48.3817, 152.5733, 294.6552, 602.6364, 131.0775, 119.9887, 192.9685, 280.6925
1117.0885, 237.5086, 16.1517, 427.1959, 327.392, 159.1813, 193.1791, 229.4086, 26.8806, 882.6178
1576.9244, 304.523, 21.0648, 290.6417, 169.3938, 281.3718, 153.799, 158.8212, 73.744, 891.1838
2080.4352, 164.812, 25.4996, 206.6237, 87.1635, 557.4303, 93.0094, 13.352, 29.9493, 302.5133
1747.4554, 136.7529, 50.2249, 15.6556, 441.1112, 864.4389, 31.7254, 54.1723, 165.4852, 828.897
1657.1973, 179.7651, 0.6693, 404.3754, 440.609, 243.9668, 2.7375, 254.9796, 236.2058, 899.7735
2269.0826, 261.4946, 31.4353, 314.1159, 287.3214, 632.7831, 95.6258, 86.1056, 59.9231, 612.9605
1614.9471, 118.7644, 57.4691, 160.887, 279.9372, 707.4723, 28.5924, 124.0284, 185.8096, 703.1588
1931.4978, 47.5491, 28.8436, 66.714, 476.3491, 268.6139, 2.8562, 63.4528, 240.9261, 544.9203
1200.9185, 128.4729, 33.1377, 436.5965, 485.5256, 726.571, 125.3674, 12.1765, 193.266, 449.2476
1373.3418, 338.3223, 41.3535, 62.9704, 348.3133, 935.9698, 176.1434, 122.3523, 158.8211, 907.1298
1112.9069, 90.1499, 48.8743, 71.251, 448.2864, 16.8504, 159.7556, 93.2963, 115.1872, 918.0995
2299.3532, 58.2096, 47.9494, 295.6899, 6.1525, 882.5999, 6.6953, 8.4454, 62.2771, 383.9038
969.3176, 180.8016, 30.6427, 368.3078, 466.3578, 31.601, 141.5911, 103.8402, 53.501, 591.3672
1190.1309, 93.8465, 6.3025, 228.0575, 96.162, 142.6624, 54.1912, 221.4565, 214.2858, 727.3181
1248.078, 238.5038, 42.8106, 389.6853, 225.9127, 113.4466, 232.5673, 247.8365, 108.0891, 913.0405
1031.5926, 333.3774, 50.7329, 418.0964, 456.4409, 194.1503, 1.1382, 91.7198, 63.943, 495.1991
1306.2123, 79.9094, 10.8055, 314.5789, 13.8685, 671.5809, 50.6099, 37.3529, 30.4278, 941.792
1475.4918, 10.681, 21.9092, 155.2263, 13.6947, 355.6218, 240.1117, 243.8917, 69.4981, 150.7626
1593.345, 254.8703, 34.963, 212.6372, 201.3904, 693.111, 115.2852, 173.0104, 28.4954, 848.9367
1836.0075, 1.5313, 1.3525, 111.8063, 114.0177, 293.7263, 214.5236, 3.6122, 170.5015, 931.5259
1533.2403, 116.2633, 48.1166, 406.502, 381.3223, 687.0499, 235.4212, 120.2021, 12.9837, 537.3018
1430.4473, 214.9622, 58.8677, 438.8161, 481.5787, 256.1795, 156.7752, 163.2448, 202.8251, 669.5297
2267.6966, 132.5287, 4.2239, 251.5465, 340.0412, 105.7876, 59.5072, 60.0817, 25.7329, 633.8472
1484.5085, 115.6432, 10.461, 239.2228, 210.5602, 544.2563, 101.9681, 113.0329, 79.8853, 175.5721
2036.7077, 276.09, 44.4427, 141.605, 294.7193, 391.4105, 192.4208, 210.1446, 73.2693, 242.6623
1644.3177, 341.8609, 48.1106, 435.1016, 110.2511, 294.5354, 215.7495, 69.0658, 141.5289, 887.0686
1407.7646, 82.7401, 50.5709, 358.5666, 30.5929, 53.0283, 158.6111, 237.3263, 186.3941, 135.0065
2068.6222, 28.7417, 40.9395, 205.222, 340.8693, 851.5409, 36.366, 94.3449, 163.7839, 222.3201
1865.5157, 355.2406, 23.6301, 20.9159, 229.5722, 596.3046, 222.0336, 161.9834, 20.9201, 499.3477
1615.0343, 47.6409, 39.9003, 408.5812, 98.4918, 881.0921, 8.5958, 233.9807, 92.9973, 483.3798
1430.7124, 198.799, 37.625, 351.6323, 391.3924, 697.6784, 171.9005, 188.9161, 119.9072, 976.8945
1784.1317, 50.1597, 5.0135, 226.2601, 131.394, 898.5873, 160.913, 135.1367, 41.8083, 205.379
1994.4622, 246.7479, 55.1243, 279.3193, 311.4946, 743.3025, 140.6667, 246.7174, 49.0881, 466.9034
2344.4942, 119.0433, 55.5111, 148.9993, 97.1533, 67.1086, 77.0198, 46.7671, 76.9162, 562.0816
1430.2734, 201.6682, 12.3129, 8.0155, 95.9348, 736.5128, 181.6248, 214.2138, 44.6118, 101.0864
930.409, 298.2511, 58.9198, 411.033, 200.0455, 957.1529, 73.7553, 243.463, 109.7128, 805.6046
2282.2148, 60.3598, 6.5296, 140.8462, 162.8637, 617.6827, 103.0268, 137.5786, 245.7641, 857.728
1382.006, 260.7793, 45.1757, 21.9923, 181.5638, 452.9541, 254.3587, 31.8428, 85.5505, 742.6537
1422.7329, 50.4795, 49.0543, 220.5088, 102.4762, 236.6055, 63.7926, 18.8658, 159.9472, 513.6633
1684.9844, 155.3551, 16.2996, 178.0815, 73.3181, 139.7792, 19.123, 121.8797, 145.7141, 930.2879
1528.2517, 182.3281, 0.0295, 155.537, 142.8243, 570.0861, 17.5953, 221.2146, 122.9196, 16.0578
1063.871, 171.9116, 20.9661, 41.2503, 161.119, 312.2426, 129.6365, 19.364, 18.0513, 611.1413
1034.6533, 131.1824, 40.8954, 435.3782, 297.4954, 286.2137, 152.4442, 67.8294, 254.1069, 895.9653
1588.9019, 300.7902, 56.4864, 160.7318, 351.7312, 205.598, 243.051, 99.3446, 147.7044, 401.1941
1408.0695, 33.736, 2.59, 299.5183, 52.8995, 421.8247, 221.8038, 131.032, 144.7014, 41.9342
1572.1481, 171.9071, 28.2822, 175.083, 79.5781, 170.1311, 109.1654, 108.8858, 238.4588, 392.5989
1099.1371, 186.6196, 35.0127, 116.225, 187.7703, 760.9562, 185.8038, 119.2214, 30.2669, 4.468
2053.4055, 27.66, 58.8623, 374.7606, 39.6079, 283.1909, 80.5441, 105.8108, 202.8982, 639.7326
1940.9517, 135.6435, 54.8681, 144.9355, 5.4741, 479.6263, 27.2038, 173.4594, 159.6567, 10.9349
1810.6494, 247.1398, 54.6196, 225.2834, 384.5799, 324.0606, 84.425, 168.2812, 100.8175, 958.5573
2002.4263, 201.3128, 45.0065, 102.8976, 400.8341, 756.0699, 61.4768, 131.6242, 188.2413, 35.5641
1073.5048, 279.2502, 9.455, 49.1784, 80.2076, 123.7832, 189.791, 113.0847, 80.2074, 587.5401
2019.597, 299.3334, 18.7461, 31.3792, 277.4152, 335.5965, 243.6726, 161.644, 160.7209, 590.4502
1471.2118, 78.6286, 49.2874, 241.1768, 369.8946, 45.2228, 173.7007, 48.3694, 8.5715, 532.7925
1997.6337, 64.2394, 27.4074, 359.5943, 378.5775, 485.523, 126.6124, 131.2374, 27.1721, 381.0307
1208.966, 250.8004, 40.9461, 145.5185, 262.2259, 748.0533, 192.7835, 174.2738, 64.3875, 350.7569
905.9042, 169.9383, 18.4157, 295.4493, 96.097, 378.1794, 45.4481, 179.8414, 190.4478, 603.2873
1038.294, 181.7872, 2.7503, 56.7482, 118.9267, 449.0333, 163.7096, 207.4524, 144.1597, 708.6801
2077.4045, 322.8806, 4.8173, 231.2975, 273.7619, 698.7677, 67.6976, 24.01, 148.6074, 449.964
1268.2746, 332.4292, 2.2628, 216.0243, 288.6791, 599.8393, 110.4454, 42.8993, 24.7474, 306.2787
1472.2084, 161.7306, 4.9319, 240.0941, 430.0946, 189.8981, 25.5377, 215.5121, 97.7131, 339.3807
1354.9428, 58.9708, 49.2639, 163.7372, 302.9845, 272.8915, 206.1964, 208.7084, 33.4765, 641.4148
1872.3032, 311.8228, 33.1068, 452.679, 184.2101, 915.914, 118.4024, 146.641, 33.0751, 482.9625
2006.1188, 138.997, 28.926, 376.1247, 424.1884, 570.0238, 19.1274, 201.4962, 149.9666, 658.2646
1342.269, 193.3563, 9.159, 150.3678, 481.8123, 257.6558, 143.7907, 249.8857, 170.8714, 666.3932
1748.1785, 155.5991, 31.4773, 258.5918, 312.8327, 49.5105, 33.2288, 12.1428, 113.6179, 528.3772
1416.7247, 109.1939, 25.0909, 278.619, 484.4395, 32.1039, 207.642, 99.0847, 217.0059, 534.34
1019.9376, 262.6846, 0.3255, 291.589, 261.6788, 503.8783, 69.073, 73.2759, 214.3115, 683.1831
1961.3021, 201.2932, 23.0313, 287.2454, 204.313, 671.3793, 207.6809, 166.5043, 166.0967, 239.9866
